FID;OBJECTID;ULAND;UREGBEZ;UKREIS;UGEMEINDE;UJAHR;UMONAT;USTUNDE;UWOCHENTAG;UKATEGORIE;UART;UTYP1;ULICHTVERH;STRZUSTAND;IstRad;IstPKW;IstFuss;IstKrad;IstGkfz;IstSonstig;LINREFX;LINREFY;XGCSWGS84;YGCSWGS84;UIDENTSTLA;LICHT;OBJECTID_1
95341.0;95342.0;2;4;7;416;2016;4;17;6;3;4;6;0.0;0;1;0;0;0;0.0;0;567410.385899999990000;5935531.094300000000000;10.017806353999999;53.564319140999999;;;
95348.0;95349.0;2;1;4;111;2016;4;23;4;3;5;2;2.0;0;1;1;0;0;0.0;0;564216.211400000030000;5933899.462600000200000;9.969251144999999;53.550055770999997;;;
95350.0;95351.0;2;4;3;406;2016;4;16;5;3;5;3;0.0;1;1;1;0;0;0.0;0;564357.861299999990000;5940576.473399999600000;9.972765572000000;53.610046433000001;;;
95352.0;95353.0;2;5;2;507;2016;4;7;6;3;5;3;0.0;0;1;1;0;0;0.0;0;571485.447099999990000;5936533.923800000000000;10.079552171000000;53.572792266000000;;;
95358.0;95359.0;2;3;3;314;2016;4;14;5;3;2;6;0.0;0;1;1;0;0;0.0;0;565235.589099999980000;5937110.274700000000000;9.985305154000001;53.578786461999997;;;
95359.0;95360.0;2;3;9;321;2016;4;21;5;3;5;3;2.0;0;1;1;0;0;0.0;0;561741.306300000050000;5938799.046099999900000;9.932870306000000;53.594387009000002;;;
95360.0;95361.0;2;2;4;214;2016;4;9;3;3;3;6;0.0;0;1;1;0;0;0.0;0;561669.258200000040000;5933616.913400000000000;9.930758524000000;53.547821714999998;;;
95364.0;95365.0;2;2;9;221;2016;4;15;3;3;3;2;0.0;0;1;0;0;0;0.0;0;555646.210599999990000;5936780.224999999600000;9.840428881999999;53.576925168000002;;;
95369.0;95370.0;2;2;2;207;2016;4;9;5;3;6;7;0.0;0;1;0;1;0;0.0;0;563787.121000000040000;5935087.024799999800000;9.963017990999999;53.560781073999998;;;
95370.0;95371.0;2;1;12;130;2016;4;17;1;3;5;3;0.0;0;1;1;0;0;0.0;0;575880.679000000000000;5931940.147900000200000;10.144798627000000;53.530891635000003;;;
95380.0;95381.0;2;7;14;715;2016;4;12;4;3;5;3;0.0;0;1;1;0;0;0.0;0;557636.679299999960000;5925597.392300000400000;9.868428920000000;53.476203448000000;;;
95382.0;95383.0;2;3;6;318;2016;4;17;5;2;9;7;0.0;0;1;0;0;0;0.0;0;563136.589400000060000;5941648.061200000300000;9.954526175000000;53.619825659999997;;;
95385.0;95386.0;2;4;10;426;2016;4;7;4;3;2;7;0.0;1;1;0;0;0;0.0;1;569667.880699999980000;5937935.717699999900000;10.052421843999999;53.585634753000001;;;
95389.0;95390.0;2;1;3;105;2016;4;18;5;3;5;6;0.0;0;1;0;0;0;0.0;0;565093.303700000050000;5933609.549900000000000;9.982427118000000;53.547342241000003;;;
95393.0;95394.0;2;5;10;518;2016;4;7;2;3;5;3;0.0;0;1;1;0;0;0.0;0;573224.846099999970000;5945564.352900000300000;10.107937515000000;53.653707230999999;;;
95402.0;95403.0;2;1;4;111;2016;4;11;4;3;3;6;0.0;0;1;0;0;0;0.0;1;564103.103600000030000;5933897.123200000300000;9.967543734000000;53.550048568000001;;;
95404.0;95405.0;2;1;5;114;2016;4;22;6;2;3;6;2.0;0;1;0;0;0;1.0;0;566759.210899999950000;5934908.889200000100000;10.007843231000001;53.558810510000001;;;
95405.0;95406.0;2;3;7;319;2016;4;12;4;3;3;2;0.0;0;1;1;0;0;0.0;0;560150.020800000060000;5943042.882799999800000;9.909649902000000;53.632712935999997;;;
95406.0;95407.0;2;3;5;317;2016;4;17;2;3;5;3;0.0;0;1;1;0;0;0.0;0;564301.211099999960000;5939503.682000000000000;9.971688100000000;53.600411977999997;;;
95412.0;95413.0;2;2;9;221;2016;4;17;4;3;5;2;0.0;0;1;1;0;0;0.0;0;557233.734000000050000;5936027.813000000100000;9.864264495000001;53.569992020000001;;;
95418.0;95419.0;2;5;2;507;2016;4;21;1;2;1;1;2.0;0;1;1;0;0;0.0;0;571000.280400000050000;5937067.401499999700000;10.072348057999999;53.577652506000000;;;
95419.0;95420.0;2;5;2;507;2016;4;16;6;3;0;5;0.0;0;1;1;0;0;0.0;0;571035.664200000000000;5936713.155799999800000;10.072801769000000;53.574464116000001;;;
95420.0;95421.0;2;7;9;710;2016;4;15;3;3;3;2;0.0;1;1;1;0;0;0.0;0;563515.999599999980000;5923787.693599999900000;9.956635656000000;53.459262350000003;;;
95421.0;95422.0;2;2;4;212;2016;4;7;5;3;5;3;0.0;0;1;1;0;0;0.0;0;560252.508799999950000;5933980.591599999900000;9.909448954000000;53.551254739000001;;;
95425.0;95426.0;2;6;1;601;2016;4;8;3;3;0;7;0.0;0;1;1;0;0;0.0;0;576718.434299999960000;5930360.462600000200000;10.157047916000000;53.516573663000003;;;
95430.0;95431.0;2;5;17;525;2016;4;18;3;3;5;3;0.0;0;1;1;0;0;0.0;0;577131.959500000000000;5945404.333499999700000;10.167001712999999;53.651707672999997;;;
95431.0;95432.0;2;2;12;225;2016;4;12;2;2;5;3;0.0;1;1;1;0;0;0.0;0;554249.645999999950000;5937214.968399999700000;9.819414420999999;53.580978780000002;;;
95435.0;95436.0;2;5;15;523;2016;4;16;1;3;2;6;0.0;0;1;1;0;0;0.0;0;574710.187700000010000;5951830.516200000400000;10.131915954000000;53.709808973000001;;;
95438.0;95439.0;2;5;6;514;2016;4;13;7;3;1;7;0.0;0;1;1;0;0;0.0;0;574102.760800000050000;5942098.741499999500000;10.120392476999999;53.622439042000003;;;
95441.0;95442.0;2;4;6;415;2016;4;18;5;3;2;6;0.0;0;1;1;0;0;0.0;0;567282.442700000010000;5935924.604899999700000;10.015959672999999;53.567872102000003;;;
95443.0;95444.0;2;6;5;606;2016;4;16;3;3;0;7;0.0;0;1;0;0;0;0.0;0;581551.267800000030000;5922498.315700000200000;10.227875638000000;53.445191950000002;;;
95444.0;95445.0;2;5;10;518;2016;4;17;4;3;4;6;0.0;1;1;0;0;0;0.0;0;572846.652800000040000;5944826.283599999700000;10.102043395000001;53.647127169999997;;;
95452.0;95453.0;2;4;9;424;2016;4;18;4;3;5;3;0.0;0;1;0;0;0;0.0;1;569910.863400000030000;5937556.672600000200000;10.056006803000001;53.582195929999997;;;
95456.0;95457.0;2;1;1;101;2016;4;15;5;3;1;5;0.0;0;1;0;0;0;0.0;1;566132.886599999970000;5934000.558400000400000;9.998197224000000;53.550726425999997;;;
95458.0;95459.0;2;4;8;418;2016;4;6;4;3;5;3;1.0;0;1;1;0;0;0.0;0;568093.253299999980000;5936339.973899999600000;10.028291257999999;53.571500477999997;;;
95459.0;95460.0;2;1;4;112;2016;4;15;3;3;5;3;0.0;0;1;1;0;0;0.0;0;563810.663999999990000;5933498.218000000300000;9.963049070000000;53.546499097999998;;;
95461.0;95462.0;2;1;7;120;2016;4;14;1;3;5;3;0.0;0;1;1;0;0;0.0;0;568687.139700000060000;5934770.364699999800000;10.036912969999999;53.557316825999997;;;
95462.0;95463.0;2;1;14;132;2016;4;19;4;3;5;3;0.0;0;1;0;0;0;0.0;0;569060.236000000030000;5932318.821999999700000;10.042002949000000;53.535235579999998;;;
95463.0;95464.0;2;3;3;313;2016;4;18;7;2;3;6;0.0;0;1;0;0;0;0.0;0;565148.543199999960000;5936939.560899999900000;9.983955014999999;53.577263037999998;;;
95464.0;95465.0;2;4;3;406;2016;4;6;6;3;5;3;1.0;1;1;1;0;0;0.0;0;565839.918599999980000;5941695.849499999500000;9.995399733999999;53.619922269000000;;;
95466.0;95467.0;2;4;5;411;2016;4;9;2;3;3;2;0.0;1;1;0;0;0;0.0;1;567730.280000000030000;5938288.039800000400000;10.023233614000000;53.589054957999998;;;
95469.0;95470.0;2;5;17;525;2016;4;16;4;3;0;3;0.0;0;1;1;0;0;0.0;0;576008.225800000010000;5945124.065100000200000;10.149934946000000;53.649353486999999;;;
95471.0;95472.0;2;2;5;215;2016;4;10;4;3;5;3;0.0;0;1;1;0;0;0.0;0;561323.639899999950000;5936258.030600000200000;9.926061220999999;53.571598987999998;;;
95472.0;95473.0;2;5;1;503;2016;4;15;1;3;0;7;0.0;0;1;1;0;0;0.0;0;569216.040999999970000;5935793.019000000300000;10.045122437000000;53.566438028999997;;;
95474.0;95475.0;2;4;4;407;2016;4;14;6;3;4;2;0.0;0;1;1;0;0;0.0;0;565984.564800000050000;5940040.329300000300000;9.997235532000000;53.605025675000000;;;
95477.0;95478.0;2;3;7;319;2016;4;10;1;3;5;3;0.0;1;1;1;0;0;0.0;0;560061.140999999950000;5942397.755800000400000;9.908181444000000;53.626925161999999;;;
95479.0;95480.0;2;2;8;220;2016;4;8;4;3;2;2;0.0;1;1;1;0;0;0.0;0;558237.594799999960000;5939491.633500000500000;9.880067977000000;53.601012576999999;;;
95481.0;95482.0;2;3;5;317;2016;4;15;6;3;5;3;0.0;0;1;1;0;0;0.0;0;563990.841400000030000;5938756.061499999800000;9.966845249000000;53.593730917999999;;;
95482.0;95483.0;2;2;7;219;2016;4;18;6;3;6;7;0.0;0;1;0;1;0;0.0;0;560266.290000000040000;5934953.710000000000000;9.909844558000000;53.559999013999999;;;
95483.0;95484.0;2;2;9;221;2016;4;7;4;3;5;2;0.0;0;1;1;0;0;0.0;0;557358.002499999940000;5937728.359299999700000;9.866453252000000;53.585262153000002;;;
95484.0;95485.0;2;3;9;321;2016;4;15;2;3;4;6;0.0;0;1;1;0;0;0.0;0;561442.817999999970000;5939224.945700000000000;9.928444921000001;53.598249787000000;;;
95485.0;95486.0;2;1;4;111;2016;4;16;4;2;7;1;0.0;0;1;0;0;0;0.0;0;563758.591400000030000;5933837.449000000000000;9.962332460000001;53.549554204000003;;;
95492.0;95493.0;2;2;11;223;2016;4;21;7;3;0;3;1.0;0;1;1;0;0;0.0;0;552787.835700000050000;5935560.245500000200000;9.797057120000000;53.566255816999998;;;
95494.0;95495.0;2;4;2;403;2016;4;16;5;2;5;3;0.0;0;1;1;0;0;0.0;0;564778.486000000030000;5938364.665000000000000;9.978662678999999;53.590116612000003;;;
95496.0;95497.0;2;5;17;525;2016;4;12;5;3;5;3;0.0;0;1;1;0;0;0.0;0;575897.990899999980000;5946767.541899999600000;10.148669044000000;53.664138805000000;;;
95502.0;95503.0;2;4;5;409;2016;5;11;6;3;5;2;0.0;0;1;1;0;0;0.0;0;568295.775000000020000;5938797.319000000100000;10.031886811000000;53.593558532000003;;;
95503.0;95504.0;2;7;1;702;2016;5;16;4;3;5;3;0.0;0;1;1;0;0;0.0;0;566602.807200000040000;5923282.036100000100000;10.003012351000001;53.454336595999997;;;
95505.0;95506.0;2;5;10;518;2016;5;16;2;3;1;5;0.0;0;1;1;0;0;0.0;0;574077.647200000010000;5943508.431900000200000;10.120348399999999;53.635111141000003;;;
95507.0;95508.0;2;4;11;430;2016;5;13;3;3;1;5;0.0;0;1;1;0;0;0.0;0;569456.640699999990000;5943137.946800000000000;10.050391051000000;53.632415192000003;;;
95510.0;95511.0;2;3;1;302;2016;5;8;4;3;4;2;0.0;0;1;1;0;0;0.0;0;563024.929000000000000;5937449.357200000400000;9.951989415000000;53.582104197000000;;;
95511.0;95512.0;2;2;1;204;2016;5;16;3;3;5;2;0.0;0;1;0;0;0;0.0;1;562941.280999999960000;5934525.473899999600000;9.950136878000000;53.555836339999999;;;
95515.0;95516.0;2;3;2;312;2016;5;17;6;3;6;4;0.0;0;1;0;1;0;0.0;0;565142.290000000040000;5935617.980000000400000;9.983584907999999;53.565386451999998;;;
95517.0;95518.0;2;4;13;432;2016;5;17;2;3;4;6;0.0;0;1;0;0;0;0.0;0;567424.391799999980000;5948166.536399999600000;10.020754026000001;53.677872880000002;;;
95518.0;95519.0;2;5;18;526;2016;5;14;6;3;5;3;0.0;0;1;1;0;0;0.0;0;574734.371500000010000;5939637.031600000300000;10.129349514999999;53.600226501999998;;;
95520.0;95521.0;2;1;3;108;2016;5;14;3;3;3;6;0.0;0;1;1;0;0;0.0;0;565529.984999999990000;5934225.593000000300000;9.989145804000000;53.552824463000000;;;
95531.0;95532.0;2;4;10;428;2016;5;18;1;2;0;1;0.0;0;1;0;0;0;0.0;0;568872.768300000000000;5939346.272900000200000;10.040724325999999;53.598416516999997;;;
95532.0;95533.0;2;2;7;219;2016;5;17;2;3;0;5;0.0;0;1;1;0;0;0.0;0;559474.866999999970000;5933895.188500000200000;9.897696607000000;53.550575846999998;;;
95533.0;95534.0;2;4;5;413;2016;5;10;6;3;1;6;0.0;0;1;1;0;0;0.0;0;566934.173900000050000;5937498.004499999800000;10.011039051999999;53.582057034999998;;;
95534.0;95535.0;2;1;16;136;2016;5;6;5;3;5;2;0.0;0;1;1;0;0;0.0;0;566417.106299999980000;5926323.352400000200000;10.000859067000000;53.481693407000002;;;
95536.0;95537.0;2;2;12;225;2016;5;16;2;3;3;2;0.0;0;1;1;0;0;0.0;0;554787.018900000020000;5935644.470900000100000;9.827254679999999;53.566807881000003;;;
95542.0;95543.0;2;5;10;518;2016;5;17;3;3;5;3;0.0;0;1;1;0;0;0.0;0;573917.065199999950000;5945718.233900000300000;10.118445641999999;53.654992757000002;;;
95543.0;95544.0;2;2;11;224;2016;5;11;1;3;2;2;0.0;0;1;1;0;0;0.0;0;552239.253999999960000;5936064.607800000300000;9.788859167000000;53.570843781999997;;;
95545.0;95546.0;2;2;4;212;2016;5;18;5;3;3;2;0.0;0;1;1;0;0;0.0;0;560795.105199999990000;5934264.927100000000000;9.917693024000000;53.553747637000001;;;
95546.0;95547.0;2;3;9;321;2016;5;10;2;3;6;7;0.0;0;1;0;1;0;0.0;0;561930.389700000060000;5937493.289900000200000;9.935467597000001;53.582629431000001;;;
95551.0;95552.0;2;4;9;425;2016;5;20;5;3;5;7;0.0;0;1;1;0;0;0.0;0;570765.210599999990000;5937815.160000000100000;10.068967920000000;53.584404366000001;;;
95552.0;95553.0;2;5;6;514;2016;5;17;2;2;5;3;0.0;0;1;1;0;0;0.0;0;573536.240899999980000;5939091.839300000100000;10.111119135999999;53.595496429000001;;;
95555.0;95556.0;2;2;1;204;2016;5;18;3;3;4;2;0.0;0;1;1;0;0;0.0;0;562796.786800000000000;5934775.562699999700000;9.948006226000000;53.558101280999999;;;
95560.0;95561.0;2;4;2;404;2016;5;17;2;3;5;2;0.0;0;1;1;0;0;0.0;0;565356.985800000020000;5938382.558500000300000;9.987404888000000;53.590205629000003;;;
95562.0;95563.0;2;5;17;525;2016;5;13;3;2;4;6;0.0;0;1;0;0;0;0.0;0;578175.859999999990000;5945464.160000000100000;10.182807235000000;53.652090346999998;;;
95563.0;95564.0;2;2;8;220;2016;5;12;1;3;5;2;0.0;0;1;1;0;0;0.0;0;558902.759199999970000;5939600.170199999600000;9.890138913000000;53.601913705999998;;;
95564.0;95565.0;2;2;4;214;2016;5;7;4;2;5;3;0.0;0;1;1;0;0;0.0;0;561922.486700000010000;5933901.626500000200000;9.934636260000000;53.550350743999999;;;
95567.0;95568.0;2;4;6;415;2016;5;11;4;3;3;2;0.0;0;1;1;0;0;0.0;0;567752.530000000030000;5935901.842699999900000;10.023051777999999;53.567607047000003;;;
95569.0;95570.0;2;4;6;415;2016;5;5;4;3;1;5;0.0;0;1;1;0;0;0.0;0;567309.165599999950000;5935929.188799999700000;10.016364104999999;53.567909870999998;;;
95570.0;95571.0;2;2;11;223;2016;5;9;6;3;0;7;0.0;0;1;0;0;0;0.0;0;553194.479199999940000;5934549.507799999800000;9.803024404000000;53.557130549999997;;;
95573.0;95574.0;2;3;3;313;2016;5;10;3;3;5;2;0.0;1;1;1;0;0;0.0;0;564711.402000000000000;5936940.053600000200000;9.977353922000001;53.577321578000003;;;
95574.0;95575.0;2;7;14;715;2016;5;19;5;3;3;6;0.0;0;1;1;0;0;0.0;0;556709.187999999970000;5924755.268799999700000;9.854303831999999;53.468735408999997;;;
95576.0;95577.0;2;4;6;415;2016;5;12;6;3;1;5;0.0;0;1;1;0;0;0.0;0;567030.275200000030000;5936093.500900000300000;10.012188864000001;53.569422273000001;;;
95577.0;95578.0;2;6;14;615;2016;5;16;4;3;5;2;0.0;0;1;1;0;0;0.0;0;578459.574200000030000;5926988.355800000000000;10.182457618999999;53.486012393999999;;;
95586.0;95587.0;2;5;18;526;2016;4;7;6;3;5;3;0.0;0;1;0;0;0;0.0;1;575553.479500000020000;5939659.252399999600000;10.141730175999999;53.600308753000000;;;
95589.0;95590.0;2;1;1;101;2016;5;7;6;3;5;3;0.0;0;1;0;0;0;0.0;0;565883.047000000020000;5934138.402999999900000;9.994455864000001;53.551996678999998;;;
95593.0;95594.0;2;2;1;201;2016;5;17;3;3;5;3;0.0;0;1;1;0;0;0.0;0;563264.446400000020000;5933724.952399999800000;9.954852526000000;53.548602930000001;;;
95595.0;95596.0;2;5;8;516;2016;5;10;6;3;5;3;0.0;0;1;1;0;0;0.0;0;570269.380000000000000;5940753.195899999700000;10.062141549000000;53.610875108999998;;;
95599.0;95600.0;2;3;1;310;2016;5;14;6;3;5;3;0.0;0;1;1;0;0;0.0;0;563386.930000000050000;5935651.910000000100000;9.957091691000001;53.565906363000003;;;
95600.0;95601.0;2;1;3;108;2016;5;20;1;3;5;3;1.0;0;1;1;0;0;0.0;0;565523.928300000030000;5934849.928100000100000;9.989185270000000;53.558436272999998;;;
95603.0;95604.0;2;5;6;514;2016;5;14;2;3;5;3;0.0;0;1;1;0;0;0.0;0;574087.044400000010000;5940022.526399999900000;10.119661107000001;53.603782772999999;;;
95606.0;95607.0;2;4;10;426;2016;5;15;5;3;0;7;0.0;0;1;1;0;0;0.0;0;569638.472599999980000;5938769.992100000400000;10.052163921000000;53.593136299999998;;;
95610.0;95611.0;2;1;13;131;2016;5;19;5;2;0;1;0.0;0;1;0;0;0;0.0;0;572401.000299999960000;5929988.477800000500000;10.091860895000000;53.513842982000000;;;
95616.0;95617.0;2;1;3;105;2016;5;17;2;3;1;5;0.0;0;1;1;0;0;0.0;0;565063.595899999960000;5933679.292100000200000;9.981993332000000;53.547972715000000;;;
95618.0;95619.0;2;4;13;432;2016;5;14;2;3;5;3;0.0;0;1;1;0;0;0.0;0;566681.305399999950000;5944852.661000000300000;10.008794682000000;53.648186322000001;;;
95619.0;95620.0;2;5;7;515;2016;5;13;2;2;5;3;0.0;0;1;1;0;0;0.0;0;571173.834900000020000;5941100.857699999600000;10.075889438999999;53.613877422999998;;;
95624.0;95625.0;2;2;1;203;2016;5;12;5;3;4;2;0.0;0;1;1;0;0;0.0;0;562143.856499999990000;5933627.937199999600000;9.937922656000000;53.547864836999999;;;
95626.0;95627.0;2;1;1;101;2016;5;13;2;3;5;3;0.0;0;1;1;0;0;0.0;0;565981.295900000030000;5933979.562900000300000;9.995905091999999;53.550556807000000;;;
95637.0;95638.0;2;4;5;408;2016;5;16;6;3;5;3;0.0;0;1;1;0;0;0.0;0;565858.329799999950000;5939400.338899999900000;9.995192820000000;53.599289859999999;;;
95639.0;95640.0;2;1;16;137;2016;5;18;3;3;5;3;0.0;0;1;1;0;0;0.0;0;566069.621500000010000;5925883.010400000000000;9.995530934000000;53.477779634000001;;;
95640.0;95641.0;2;1;11;129;2016;5;20;1;2;5;3;0.0;0;1;1;0;0;0.0;0;572904.629300000030000;5934264.557900000400000;10.100450431000001;53.552202364000003;;;
95642.0;95643.0;2;5;9;517;2016;5;18;7;3;5;3;0.0;1;1;1;0;0;0.0;0;572715.737399999980000;5943706.554999999700000;10.099801435000000;53.637082605000003;;;
95644.0;95645.0;2;2;2;207;2016;5;7;5;3;6;7;0.0;0;1;0;1;0;0.0;0;563822.779899999960000;5935006.203800000300000;9.963539755999999;53.560050376000000;;;
95645.0;95646.0;2;6;2;602;2016;5;10;3;3;5;3;0.0;0;1;1;0;0;0.0;0;579579.423300000020000;5927332.564399999600000;10.199418012000001;53.488937559000000;;;
95646.0;95647.0;2;1;8;122;2016;5;11;1;3;5;3;0.0;0;1;1;0;0;0.0;0;569773.628499999990000;5934785.816399999900000;10.053315222000000;53.557312396000000;;;
95651.0;95652.0;2;3;5;317;2016;5;8;5;3;2;7;0.0;0;1;0;0;0;0.0;0;563042.493000000020000;5939305.406999999700000;9.952629798000000;53.598782948000000;;;
95652.0;95653.0;2;4;12;431;2016;5;8;2;3;5;2;0.0;0;1;1;0;0;0.0;0;567764.714599999950000;5942555.225900000000000;10.024681756000000;53.627400012000003;;;
95657.0;95658.0;2;5;6;514;2016;5;10;6;3;5;3;0.0;0;1;1;0;0;0.0;0;575454.838200000000000;5942867.005099999700000;10.141016952999999;53.629150125000002;;;
95658.0;95659.0;2;3;8;320;2016;5;15;6;3;3;2;0.0;0;1;1;0;0;0.0;0;559963.121399999950000;5941027.819699999900000;9.906435668000000;53.614624284000001;;;
95662.0;95663.0;2;3;3;314;2016;5;10;1;3;5;3;0.0;0;1;1;0;0;0.0;0;565492.481600000060000;5937400.571600000400000;9.989245485000000;53.581363406999998;;;
95668.0;95669.0;2;1;8;123;2016;5;18;5;3;6;7;0.0;0;1;0;1;0;0.0;0;570550.193199999980000;5934430.007500000300000;10.064955863000000;53.554010931000001;;;
95673.0;95674.0;2;3;9;321;2016;5;16;4;3;5;2;0.0;0;1;1;0;0;0.0;0;562726.550700000020000;5937476.040799999600000;9.947488462999999;53.582379783999997;;;
95674.0;95675.0;2;4;5;411;2016;5;12;2;3;1;5;0.0;0;1;1;0;0;0.0;0;568212.370099999940000;5938001.026700000300000;10.030452735000001;53.586413049000001;;;
95687.0;95688.0;2;2;5;217;2016;5;12;5;3;5;3;0.0;0;1;1;0;0;0.0;0;558944.914299999950000;5936604.689600000200000;9.890209885000001;53.574987229000001;;;
95688.0;95689.0;2;2;5;216;2016;5;15;2;3;6;4;0.0;0;1;0;1;0;0.0;0;560443.013000000040000;5935007.753999999700000;9.912522640000001;53.560464408999998;;;
95690.0;95691.0;2;2;12;225;2016;5;18;4;3;5;3;0.0;0;1;1;0;0;0.0;0;554475.260600000040000;5935977.855800000000000;9.822605977000000;53.569836684000002;;;
95697.0;95698.0;2;4;6;415;2016;5;11;2;3;5;3;0.0;0;1;0;0;0;0.0;0;567575.452999999980000;5935939.492999999800000;10.020386557000000;53.567968250000000;;;
95698.0;95699.0;2;1;3;108;2016;5;3;1;3;4;3;2.0;0;1;1;0;0;0.0;0;565825.479999999980000;5934778.870000000100000;9.993721944000001;53.557759926999999;;;
95699.0;95700.0;2;4;6;415;2016;4;16;6;3;4;6;0.0;0;1;0;0;0;0.0;1;566963.456099999950000;5936120.135200000400000;10.011185747000001;53.569670172000002;;;
95703.0;95704.0;2;4;5;413;2016;5;9;3;3;0;2;0.0;0;1;1;0;0;0.0;0;566419.374500000030000;5937339.545199999600000;10.003230611999999;53.580698386000002;;;
95712.0;95713.0;2;2;8;220;2016;5;20;2;3;5;3;0.0;0;1;1;0;0;0.0;0;557336.734999999990000;5938989.889800000000000;9.866363920000000;53.596602492000002;;;
95715.0;95716.0;2;1;16;137;2016;5;8;2;3;2;6;0.0;0;1;1;0;0;0.0;0;565219.490499999960000;5930394.304899999900000;9.983661356000001;53.518430226000000;;;
95716.0;95717.0;2;3;4;315;2016;5;13;7;3;4;2;0.0;0;1;0;0;0;0.0;1;564574.131900000040000;5937129.562500000000000;9.975320226999999;53.579041658999998;;;
95718.0;95719.0;2;4;13;432;2016;5;7;6;3;0;3;0.0;0;1;1;0;0;0.0;0;567240.786399999980000;5943961.393500000200000;10.017064637000001;53.640104862000001;;;
95720.0;95721.0;2;5;4;512;2016;5;19;3;3;5;3;0.0;0;1;1;0;0;0.0;0;575598.982700000050000;5936342.684799999900000;10.141614097000000;53.570497009000000;;;
95726.0;95727.0;2;2;4;214;2016;5;14;5;3;8;1;0.0;0;1;0;0;0;0.0;0;561689.226400000040000;5933331.801500000100000;9.931003617000000;53.545256950999999;;;
95728.0;95729.0;2;4;10;427;2016;5;6;4;3;6;6;0.0;0;1;0;1;0;0.0;0;568373.720199999980000;5938462.998599999600000;10.032990992000000;53.590543811000003;;;
95729.0;95730.0;2;2;5;215;2016;5;11;2;3;1;3;0.0;0;1;1;0;0;0.0;0;561762.307900000010000;5935690.138700000000000;9.932572379000000;53.566443671999998;;;
95732.0;95733.0;2;1;15;134;2016;5;18;2;2;0;7;0.0;0;1;0;0;0;0.0;0;569441.171699999950000;5930667.088800000000000;10.047383250999999;53.520341029999997;;;
95733.0;95734.0;2;7;4;705;2016;5;16;5;2;0;3;0.0;0;1;0;0;0;0.0;1;565474.653000000050000;5921278.238099999700000;9.985608612000000;53.436469019000000;;;
95734.0;95735.0;2;5;7;515;2016;5;9;6;3;5;3;0.0;0;1;0;0;0;0.0;1;571070.591699999990000;5940854.708800000100000;10.074272921000000;53.611679320000000;;;
95735.0;95736.0;2;3;6;318;2016;5;15;1;2;6;7;0.0;0;1;0;1;0;0.0;0;563604.065100000010000;5943032.467400000400000;9.961875477000000;53.632211050999999;;;
95740.0;95741.0;2;1;16;137;2016;5;13;4;3;6;7;0.0;0;1;0;1;0;0.0;0;565789.230899999970000;5928838.787700000200000;9.991926432000000;53.504379319000002;;;
95741.0;95742.0;2;5;7;515;2016;5;13;3;3;3;2;0.0;0;1;0;0;0;0.0;1;573872.282600000040000;5942430.901399999900000;10.116987325000000;53.625456651000000;;;
95744.0;95745.0;2;2;9;221;2016;5;14;3;3;3;3;0.0;0;1;1;0;0;0.0;0;557345.070599999980000;5936898.259700000300000;9.866105401000000;53.577803029999998;;;
95745.0;95746.0;2;4;6;415;2016;5;16;7;2;0;5;0.0;0;1;1;0;0;0.0;0;567076.144899999960000;5936069.095999999900000;10.012876157999999;53.569197080000002;;;
95748.0;95749.0;2;2;8;220;2016;5;10;2;3;5;2;0.0;0;1;1;0;0;0.0;0;557917.011599999970000;5938028.755199999500000;9.874952362000000;53.587900515000001;;;
95749.0;95750.0;2;3;2;311;2016;4;13;6;2;5;3;0.0;0;1;0;0;0;0.0;1;565204.426100000040000;5935476.523699999800000;9.984493426000000;53.564107432999997;;;
95750.0;95751.0;2;3;8;320;2016;5;7;4;3;5;3;0.0;0;1;1;0;0;0.0;0;559850.001799999970000;5938016.550400000100000;9.904147774000000;53.587573745000000;;;
95751.0;95752.0;2;4;9;424;2016;5;7;5;3;3;2;0.0;0;1;1;0;0;0.0;0;570069.916399999990000;5937365.169700000400000;10.058365861000000;53.580453663999997;;;
95752.0;95753.0;2;1;3;108;2016;5;11;6;3;4;2;0.0;0;1;1;0;0;0.0;0;565355.426199999990000;5934536.074699999800000;9.986576258000000;53.555636601000003;;;
95757.0;95758.0;2;3;4;315;2016;5;18;2;3;0;7;0.0;0;1;0;0;0;0.0;0;564134.025700000000000;5937290.597299999600000;9.968707050000001;53.580542921000003;;;
