,OBJECTID,ULAND,UREGBEZ,UKREIS,UGEMEINDE,UJAHR,UMONAT,USTUNDE,UWOCHENTAG,UKATEGORIE,UART,UTYP1,ULICHTVERH,STRZUSTAND,IstRad,IstPKW,IstFuss,IstKrad,IstGkfz,IstSonstig,LINREFX,LINREFY,XGCSWGS84,YGCSWGS84,UIDENTSTLA,lat_short,long_short
98248,98249,2,5,2,505,2016,9,8,5,3,5,3,0,0,1,1,1,0,0.0,0,570579.154400000000000,5936388.220300000200000,10.065835291999999,53.571605538000000,,10.066,53.572
98249,98250,2,4,8,421,2016,9,9,3,3,5,2,0,0,1,1,0,0,0.0,0,569285.001799999970000,5937656.049499999700000,10.046576938999999,53.583172091999998,,10.047,53.583
98253,98254,2,4,13,432,2016,9,15,4,2,5,2,0,0,1,1,0,0,0.0,0,567794.562200000040000,5945065.799399999900000,10.025680241000000,53.649958726000001,,10.026,53.65
98254,98255,2,3,6,318,2016,9,0,7,3,5,2,2,1,1,1,0,0,0.0,0,562422.876099999990000,5942646.453200000300000,9.943937774000000,53.628884026999998,,9.944,53.629
98257,98258,2,5,1,502,2016,9,8,4,3,4,3,0,0,1,1,0,0,0.0,0,569526.119399999970000,5936008.979199999900000,10.049851650000001,53.568337882999998,,10.05,53.568
98258,98259,2,5,10,518,2016,9,17,2,3,5,3,0,0,1,1,0,0,0.0,0,574096.064800000050000,5945768.887500000200000,10.121165611000000,53.655422639999998,,10.121,53.655
98259,98260,2,6,2,602,2016,9,16,3,3,5,3,0,0,1,1,0,0,0.0,0,579982.736700000010000,5926904.004099999600000,10.205386056000000,53.485025069000002,,10.205,53.485
98260,98261,2,5,3,510,2016,9,18,2,3,5,2,0,0,1,1,0,0,0.0,0,571305.557500000000000,5935870.749099999700000,10.076684648000001,53.566856811000001,,10.077,53.567
98262,98263,2,4,8,423,2016,9,16,7,3,5,3,0,0,1,1,0,0,0.0,0,569059.533300000010000,5937499.195200000000000,10.043137059999999,53.581792172999997,,10.043,53.582
98265,98266,2,2,1,202,2016,9,11,4,3,5,3,0,0,1,1,0,0,0.0,0,562287.701099999950000,5933615.455799999600000,9.940090862000000,53.547735617999997,,9.94,53.548
98266,98267,2,5,2,505,2016,9,8,5,3,5,3,0,0,1,1,0,0,0.0,0,570037.903000000050000,5936863.645700000200000,10.057769883000001,53.575950732999999,,10.058,53.576
98272,98273,2,2,4,211,2016,9,0,6,3,1,5,2,0,1,1,0,0,0.0,0,561641.600400000000000,5934613.189700000000000,9.930537580999999,53.556778903000001,,9.931,53.557
98274,98275,2,5,17,525,2016,9,19,5,3,0,6,1,0,1,1,0,0,0.0,0,577069.761399999960000,5946218.002899999700000,10.166262696000000,53.659028939999999,,10.166,53.659
98277,98278,2,5,11,519,2016,9,17,5,3,1,6,0,0,1,1,0,0,0.0,0,570936.432700000000000,5944645.114699999800000,10.073109390000001,53.645761503999999,,10.073,53.646
98279,98280,2,3,3,314,2016,9,9,3,3,4,6,0,0,1,1,0,0,0.0,0,565002.541800000010000,5937140.904000000100000,9.981792201999999,53.579090669000003,,9.982,53.579
98280,98281,2,6,2,602,2016,9,9,2,3,0,7,0,1,1,0,0,0,0.0,0,580226.415400000060000,5927447.239699999800000,10.209196392999999,53.489869869000003,,10.209,53.49
98286,98287,2,4,10,426,2016,9,9,5,3,0,7,0,0,1,1,0,0,0.0,0,569753.005499999970000,5938595.383000000400000,10.053855021000000,53.591551858999999,,10.054,53.592
98288,98289,2,2,7,219,2016,9,13,4,3,5,3,0,0,1,0,0,1,0.0,0,559305.018000000040000,5934646.286100000100000,9.895275788999999,53.557345542999997,,9.895,53.557
98290,98291,2,5,10,518,2016,9,9,3,3,5,3,0,0,1,1,0,0,0.0,0,574081.969200000050000,5945775.528500000000000,10.120953954999999,53.655484317999999,,10.121,53.655
98291,98292,2,5,14,522,2016,9,11,4,3,1,5,0,0,1,1,0,0,0.0,0,573719.340100000030000,5951531.086500000200000,10.116835752000000,53.707258971999998,,10.117,53.707
98298,98299,2,4,10,428,2016,9,17,6,3,5,3,0,0,1,1,0,0,0.0,0,569469.140600000040000,5938902.080799999600000,10.049635388000000,53.594345850000003,,10.05,53.594
98300,98301,2,4,13,432,2016,9,16,5,3,5,2,0,0,1,1,0,0,0.0,0,566681.356700000000000,5944850.720700000400000,10.008795041000001,53.648168878000000,,10.009,53.648
98302,98303,2,4,4,407,2016,9,19,2,3,4,3,1,0,1,1,0,0,0.0,0,566796.177099999970000,5940778.671900000400000,10.009657760000000,53.611558412999997,,10.01,53.612
98304,98305,2,2,5,215,2016,9,18,6,3,5,3,1,1,1,1,0,0,0.0,0,561477.403999999980000,5935006.543999999800000,9.928136619000000,53.560333391999997,,9.928,53.56
98306,98307,2,2,11,223,2016,9,13,5,3,5,3,0,0,1,1,0,0,0.0,0,554727.665900000020000,5935374.745500000200000,9.826311330999999,53.564389880999997,,9.826,53.564
98307,98308,2,4,2,404,2016,9,15,3,3,5,3,0,0,1,1,0,0,0.0,1,565660.284800000020000,5938477.461000000100000,9.992006313999999,53.591020639000000,,9.992,53.591
98308,98309,2,4,6,415,2016,9,18,4,3,4,6,0,0,1,0,1,0,0.0,0,567501.803700000050000,5935790.065299999900000,10.019242358000000,53.566634800999999,,10.019,53.567
98310,98311,2,2,11,224,2016,9,7,2,3,1,5,0,1,1,1,0,0,0.0,0,552947.466000000010000,5935692.907999999800000,9.799489648000000,53.567432064999998,,9.799,53.567
98311,98312,2,4,5,409,2016,9,6,5,3,3,2,1,0,1,1,0,0,0.0,0,568261.278999999980000,5939072.555999999900000,10.031425948000001,53.596036599999998,,10.031,53.596
98313,98314,2,1,3,108,2016,9,20,7,2,5,3,2,0,1,1,0,0,0.0,0,565825.479999999980000,5934778.870000000100000,9.993721944000001,53.557759926999999,,9.994,53.558
98314,98315,2,5,10,518,2016,9,14,4,3,5,3,0,0,1,0,0,0,0.0,1,573010.431499999950000,5944811.771200000300000,10.104517167999999,53.646973920999997,,10.105,53.647
98315,98316,2,4,4,407,2016,9,9,7,3,5,2,0,1,1,1,0,0,0.0,0,566766.512800000030000,5940916.828300000200000,10.009239056000000,53.612803820000003,,10.009,53.613
98316,98317,2,4,6,415,2016,9,18,2,3,5,2,0,0,1,1,0,0,0.0,0,567337.738999999940000,5935709.702999999700000,10.016748172000000,53.565933651999998,,10.017,53.566
98318,98319,2,3,1,309,2016,9,9,4,3,5,3,0,0,1,1,0,0,0.0,0,564144.131999999980000,5936244.020899999900000,9.968644649000000,53.571135818999998,,9.969,53.571
98320,98321,2,3,5,317,2016,9,15,5,3,5,2,0,0,1,1,0,0,0.0,0,564051.410000000030000,5937902.400000000400000,9.967584958000000,53.586051449000003,,9.968,53.586
98321,98322,2,1,3,108,2016,9,9,4,3,5,3,0,0,1,0,0,0,0.0,1,565604.876799999970000,5934636.036899999700000,9.990362215999999,53.556503870000000,,9.99,53.557
98323,98324,2,6,2,603,2016,9,7,6,3,0,7,0,0,1,0,0,0,0.0,0,581490.789600000020000,5926861.031000000400000,10.228096451000001,53.484407545000003,,10.228,53.484
98324,98325,2,3,5,317,2016,9,18,3,3,1,7,0,0,1,1,0,0,0.0,0,563540.133099999980000,5939508.506400000300000,9.960189834000000,53.600548160999999,,9.96,53.601
98330,98331,2,4,6,414,2016,9,18,1,3,4,2,0,0,1,1,0,0,0.0,0,566919.148200000050000,5936776.785699999900000,10.010657510000000,53.575577248999998,,10.011,53.576
98331,98332,2,2,5,216,2016,9,19,7,3,1,5,2,0,1,1,0,0,0.0,0,560026.470199999980000,5935785.448699999600000,9.906384281999999,53.567501706000002,,9.906,53.568
98333,98334,2,1,11,128,2016,9,22,3,3,5,3,2,0,1,0,0,1,0.0,0,572275.386300000010000,5933720.672299999700000,10.090828582000000,53.547401483999998,,10.091,53.547
98334,98335,2,2,3,209,2016,9,17,5,3,5,3,0,0,1,1,0,0,0.0,0,561945.093100000060000,5935645.201700000100000,9.935323006999999,53.566018260000000,,9.935,53.566
98336,98337,2,3,1,309,2016,9,17,5,3,5,5,0,0,1,0,0,0,0.0,0,564405.682700000000000,5935953.603199999800000,9.972533828000000,53.568493713999999,,9.973,53.568
98339,98340,2,5,18,526,2016,9,7,2,2,5,3,1,0,1,1,0,0,0.0,0,577048.557000000030000,5943267.309999999600000,10.165210629000001,53.632515398000002,,10.165,53.633
98341,98342,2,4,10,429,2016,9,7,6,3,5,3,0,0,1,1,0,0,0.0,0,568475.653999999980000,5940041.282599999600000,10.034877354000001,53.604714635999997,,10.035,53.605
98343,98344,2,1,5,114,2016,9,14,6,3,5,3,0,0,1,1,0,0,0.0,0,567270.652099999950000,5934468.447499999800000,10.015468179000001,53.554786886000002,,10.015,53.555
98348,98349,2,2,3,210,2016,9,10,6,3,5,3,0,0,1,1,0,0,0.0,0,562025.910299999990000,5934562.490899999600000,9.936328188999999,53.556277983000001,,9.936,53.556
98350,98351,2,1,3,108,2016,9,23,5,3,1,5,2,0,1,1,0,0,0.0,0,565603.993299999970000,5934797.390599999600000,9.990382749000000,53.557954105000000,,9.99,53.558
98351,98352,2,2,14,227,2016,9,15,5,3,5,3,0,0,1,1,0,0,0.0,0,550121.752600000010000,5937983.645399999800000,9.757194308000001,53.588298211000001,,9.757,53.588
98356,98357,2,2,9,221,2016,9,13,6,3,5,3,0,0,1,1,0,0,0.0,0,556501.660200000040000,5937091.764200000100000,9.853403629000001,53.579633694000002,,9.853,53.58
98358,98359,2,4,4,407,2016,9,16,5,3,0,7,0,0,1,0,0,0,0.0,0,566456.738200000020000,5940514.004300000100000,10.004471384000000,53.609222981999999,,10.004,53.609
98359,98360,2,5,3,510,2016,9,14,7,3,3,6,0,0,1,0,0,0,0.0,1,570983.510499999970000,5936227.125500000100000,10.071903797999999,53.570103226999997,,10.072,53.57
98363,98364,2,1,1,101,2016,9,17,5,3,6,7,0,0,1,0,1,0,0.0,0,565939.926600000010000,5934178.405100000100000,9.995322714000000,53.552349046000003,,9.995,53.552
98364,98365,2,1,4,109,2016,9,17,3,3,6,6,0,0,1,0,1,0,0.0,0,564693.652299999960000,5935255.913400000000000,9.976737030000001,53.562187964000003,,9.977,53.562
98366,98367,2,3,7,319,2016,9,13,1,2,5,3,0,0,1,1,0,1,0.0,0,559401.513799999960000,5942194.415599999900000,9.898169804000000,53.625172919000001,,9.898,53.625
98369,98370,2,3,2,312,2016,9,17,6,3,6,7,0,0,1,0,1,0,0.0,0,566093.163500000020000,5935398.349600000300000,9.997893329000000,53.563293686999998,,9.998,53.563
98370,98371,2,3,6,318,2016,9,7,4,3,3,6,0,0,1,1,0,0,0.0,0,563237.158199999950000,5944188.600999999800000,9.956562694000001,53.642645917999999,,9.957,53.643
98371,98372,2,1,3,107,2016,9,15,5,3,5,3,0,0,1,1,0,0,0.0,0,565302.040200000050000,5934024.594399999800000,9.985663658000000,53.551046438999997,,9.986,53.551
98373,98374,2,3,9,321,2016,9,15,4,3,0,3,0,0,1,1,0,0,0.0,0,561734.304000000000000,5938997.064000000200000,9.932803722999999,53.596167487000002,,9.933,53.596
98374,98375,2,3,3,313,2016,9,21,1,3,0,7,2,0,1,0,0,0,0.0,0,565614.645099999970000,5936435.428899999700000,9.990887571000000,53.572674198000001,,9.991,53.573
98376,98377,2,4,12,431,2016,9,11,4,3,0,7,0,0,1,0,0,0,0.0,1,567492.702099999990000,5942493.468000000300000,10.020555935999999,53.626880125000000,,10.021,53.627
98378,98379,2,2,5,216,2016,9,7,2,3,5,3,0,0,1,1,0,0,0.0,0,560193.386399999960000,5935321.776700000300000,9.908814983999999,53.563315359999997,,9.909,53.563
98380,98381,2,4,7,416,2016,9,11,4,2,5,3,0,1,1,1,0,0,0.0,0,567343.792900000000000,5935273.680700000400000,10.016745580000000,53.562014273999999,,10.017,53.562
98382,98383,2,1,11,129,2016,9,14,2,3,5,3,0,0,1,0,0,0,0.0,1,572540.410000000030000,5935407.009999999800000,10.095219025000000,53.562519965000000,,10.095,53.563
98384,98385,2,7,14,715,2016,9,7,3,3,5,3,0,1,1,1,0,0,0.0,0,557803.974999999980000,5926100.615000000200000,9.871041924000000,53.480707901999999,,9.871,53.481
98386,98387,2,1,12,130,2016,9,9,6,3,5,3,0,0,1,1,0,0,0.0,0,576222.751300000000000,5931541.912100000300000,10.149861319999999,53.527263249999997,,10.15,53.527
98397,98398,2,7,4,705,2016,9,8,4,3,3,2,0,0,1,1,0,0,0.0,0,565870.507899999970000,5922008.508000000400000,9.991719376000001,53.442982948999997,,9.992,53.443
98401,98402,2,2,4,214,2016,9,17,3,3,1,5,0,0,1,1,0,0,0.0,0,561296.733099999950000,5933840.497999999700000,9.925180730999999,53.549874783999996,,9.925,53.55
98404,98405,2,7,9,710,2016,9,12,4,3,1,5,0,0,1,1,0,0,0.0,0,563954.716499999980000,5924038.034400000200000,9.963293223999999,53.461459197000003,,9.963,53.461
98407,98408,2,3,7,319,2016,9,7,5,3,0,3,0,0,1,1,0,0,0.0,0,560358.127899999960000,5943003.542600000300000,9.912789040000000,53.632335419000000,,9.913,53.632
98408,98409,2,3,8,320,2016,9,13,4,3,6,6,0,0,1,0,1,0,0.0,0,559531.094599999950000,5939950.853000000100000,9.899700021999999,53.604994435000002,,9.9,53.605
98409,98410,2,1,15,134,2016,9,23,4,3,7,7,2,0,1,0,0,0,0.0,0,567914.256000000050000,5931775.597900000400000,10.024597234000000,53.530502925999997,,10.025,53.531
98417,98418,2,4,5,413,2016,9,13,7,3,1,5,0,0,1,1,0,0,0.0,0,566797.368000000020000,5937412.457899999800000,10.008954644999999,53.581305657999998,,10.009,53.581
98418,98419,2,5,1,504,2016,9,0,6,3,5,2,2,0,1,1,0,0,0.0,0,569799.256300000010000,5936507.670699999700000,10.054086738000001,53.572783381999997,,10.054,53.573
98419,98420,2,5,18,526,2016,9,22,4,3,3,6,2,0,1,1,0,0,0.0,0,576778.684400000030000,5940320.587200000000000,10.160403686000000,53.606073895999998,,10.16,53.606
98422,98423,2,4,3,406,2016,9,15,2,2,5,3,0,0,1,1,0,0,0.0,0,564158.322500000010000,5940900.566200000200000,9.969816775000000,53.612983598000000,,9.97,53.613
98424,98425,2,2,1,206,2016,9,17,6,3,5,2,0,0,1,0,0,1,0.0,0,563541.888599999950000,5934905.361399999800000,9.959279259000001,53.559178154000001,,9.959,53.559
98426,98427,2,6,9,610,2016,9,18,4,2,4,2,0,0,1,1,0,0,0.0,0,578825.792699999990000,5925134.844999999700000,10.187510344000000,53.469300588999999,,10.188,53.469
98428,98429,2,2,11,223,2016,9,19,4,3,0,3,2,0,1,1,0,0,0.0,0,553618.564000000010000,5935258.468999999600000,9.809547341000000,53.563459320000000,,9.81,53.563
98430,98431,2,2,13,226,2016,9,8,2,3,5,3,0,1,1,1,0,0,0.0,0,552749.131500000020000,5937097.959200000400000,9.796732549000000,53.580080205999998,,9.797,53.58
98431,98432,2,4,13,432,2016,9,10,5,3,4,2,0,0,1,1,0,0,0.0,0,566130.871099999990000,5947934.852199999600000,10.001125052000001,53.675956007000003,,10.001,53.676
98434,98435,2,2,1,206,2016,9,17,2,3,0,6,0,0,1,0,0,0,0.0,1,562906.849599999960000,5934849.590400000100000,9.949682428999999,53.558753414999998,,9.95,53.559
98435,98436,2,5,16,524,2016,9,8,3,3,4,6,0,0,1,0,0,0,0.0,0,573801.163999999990000,5948660.596699999600000,10.117391709000000,53.681451277999997,,10.117,53.681
98436,98437,2,5,1,504,2016,9,10,4,2,0,1,0,1,1,0,0,0,0.0,0,570019.678700000050000,5935776.646599999600000,10.057250978000001,53.566184270000001,,10.057,53.566
98440,98441,2,2,3,208,2016,9,8,4,2,5,3,0,0,1,0,0,0,0.0,0,563190.005400000020000,5935513.574000000000000,9.954090760000000,53.564686842999997,,9.954,53.565
98441,98442,2,1,18,139,2016,9,15,3,2,4,7,0,0,1,0,0,1,0.0,0,564224.505899999990000,5932140.698099999700000,9.969015246000000,53.534248175000002,,9.969,53.534
98444,98445,2,3,3,314,2016,9,17,4,3,5,3,0,0,1,1,0,0,0.0,0,564775.428900000060000,5937112.964800000200000,9.978356663000000,53.578867670000001,,9.978,53.579
98445,98446,2,6,1,601,2016,9,15,4,3,2,6,0,0,1,1,0,0,0.0,0,580118.485299999940000,5927640.331600000200000,10.207619334000000,53.491621570000000,,10.208,53.492
98446,98447,2,6,3,604,2016,9,13,6,3,5,3,0,0,1,1,0,0,0.0,0,582299.354000000050000,5925949.697700000400000,10.240039841000000,53.476091949000001,,10.24,53.476
98448,98449,2,7,14,715,2016,9,13,7,3,4,2,0,0,1,1,0,0,0.0,0,556710.248000000020000,5925022.118200000400000,9.854367964000000,53.471133662000000,,9.854,53.471
98449,98450,2,7,1,702,2016,9,10,6,3,4,2,0,0,1,1,0,0,0.0,0,565449.515999999950000,5923453.227000000000000,9.985682709000001,53.456019685000001,,9.986,53.456
98450,98451,2,2,3,209,2016,9,2,5,3,0,7,2,0,1,0,0,0,0.0,0,562697.118900000000000,5936055.326799999900000,9.946758644999999,53.569614880000003,,9.947,53.57
98451,98452,2,2,1,205,2016,9,19,6,3,4,2,1,0,1,0,0,0,0.0,0,563206.733899999990000,5934030.065399999700000,9.954043278000000,53.551352037999997,,9.954,53.551
98457,98458,2,5,6,514,2016,9,10,6,2,5,3,0,0,1,1,0,0,0.0,0,574364.446600000020000,5939350.188600000000000,10.123692155000001,53.597701321999999,,10.124,53.598
98458,98459,2,5,6,514,2016,9,16,4,3,5,3,0,0,1,1,0,0,0.0,0,574915.143300000000000,5942815.494500000000000,10.132845127000000,53.628764717999999,,10.133,53.629
98460,98461,2,1,12,130,2016,9,14,2,3,6,7,0,0,1,0,1,0,0.0,0,573415.886000000060000,5934133.880900000200000,10.108135272000000,53.550956739000000,,10.108,53.551
98461,98462,2,5,4,512,2016,9,0,7,3,1,5,2,0,1,1,0,0,0.0,0,574547.699700000000000,5936510.739900000400000,10.125782265000000,53.572157717000003,,10.126,53.572
98468,98469,2,5,2,509,2016,9,12,4,3,5,3,0,0,1,1,0,0,0.0,0,571225.541899999950000,5938665.662899999900000,10.076114443000000,53.591985473000001,,10.076,53.592
98472,98473,2,2,3,210,2016,10,9,7,3,6,7,0,0,1,0,1,0,0.0,0,562768.311499999950000,5935087.407499999700000,9.947639051000000,53.560907346000000,,9.948,53.561
98474,98475,2,3,6,318,2016,10,7,4,3,5,3,0,0,1,0,0,0,0.0,1,562984.038700000030000,5943142.296500000200000,9.952522567999999,53.633273076999998,,9.953,53.633
98476,98477,2,2,4,213,2016,10,13,4,3,0,7,0,1,1,0,0,0,0.0,0,561522.917000000020000,5934377.787100000300000,9.928699870000001,53.554677167999998,,9.929,53.555
98478,98479,2,3,1,308,2016,10,5,2,3,5,3,2,0,1,1,0,0,0.0,0,563812.819000000020000,5936933.081799999800000,9.963783078000001,53.577369009000002,,9.964,53.577
98488,98489,2,4,5,410,2016,10,21,3,3,5,2,2,0,1,1,0,0,0.0,0,566687.688199999980000,5937901.269100000200000,10.007402706000001,53.585712637999997,,10.007,53.586
98490,98491,2,5,18,526,2016,10,16,3,3,1,7,0,0,1,1,0,0,0.0,0,578132.968299999950000,5940131.971900000200000,10.180819793000000,53.604178697000002,,10.181,53.604
98497,98498,2,3,5,317,2016,10,20,6,3,5,3,2,0,1,1,0,0,0.0,0,564022.497399999990000,5938552.664400000100000,9.967281715000000,53.591899071999997,,9.967,53.592
98499,98500,2,5,18,526,2016,10,14,5,3,6,7,0,0,1,0,1,0,0.0,0,577770.493699999990000,5940946.025100000200000,10.175546173000001,53.611548200999998,,10.176,53.612
98500,98501,2,3,6,318,2016,10,8,5,3,3,6,0,1,1,0,0,0,1.0,0,563881.095100000040000,5943745.021400000000000,9.966210632999999,53.638581174999999,,9.966,53.639
98507,98508,2,1,5,113,2016,10,20,5,3,6,4,2,0,1,0,1,0,0.0,0,567084.187000000030000,5934881.936099999600000,10.012742669000000,53.558526843999999,,10.013,53.559
98510,98511,2,3,6,318,2016,10,8,5,3,5,7,0,0,1,1,0,0,0.0,0,562134.260600000040000,5942996.343799999900000,9.939643939000000,53.632062918000003,,9.94,53.632
98512,98513,2,5,1,502,2016,10,16,3,1,3,2,0,0,1,0,0,0,1.0,0,569192.724900000030000,5935900.693699999700000,10.044794293000001,53.567408784000001,,10.045,53.567
98520,98521,2,4,10,427,2016,10,19,3,3,0,6,0,0,1,0,0,0,0.0,0,568377.106000000030000,5938436.752200000000000,10.033036383000001,53.590307490999997,,10.033,53.59
98522,98523,2,1,1,102,2016,10,16,4,3,5,2,0,0,1,0,0,0,0.0,1,565986.141100000010000,5933971.335099999800000,9.995976475999999,53.550482252999998,,9.996,53.55
98523,98524,2,3,7,319,2016,10,20,4,3,3,2,2,0,1,1,0,0,0.0,0,561410.870000000000000,5942692.314399999600000,9.928645835999999,53.629415879000000,,9.929,53.629
98529,98530,2,5,11,519,2016,10,16,4,3,5,3,0,1,1,1,0,0,0.0,0,570622.035799999950000,5947132.951500000400000,10.068919695000000,53.668161898999998,,10.069,53.668
98531,98532,2,3,8,320,2016,10,10,2,3,5,3,0,0,1,1,0,0,0.0,0,559862.756199999950000,5940512.034599999900000,9.904819585000000,53.610000206999999,,9.905,53.61
98532,98533,2,2,2,207,2016,10,20,3,3,4,2,2,1,1,1,0,0,0.0,0,563729.329799999950000,5935201.255800000400000,9.962168929000001,53.561814724000001,,9.962,53.562
98536,98537,2,5,8,516,2016,9,19,6,3,5,3,1,0,1,1,0,0,0.0,0,570228.407200000020000,5940740.603000000100000,10.061519511000000,53.610767430999999,,10.062,53.611
98544,98545,2,5,17,525,2016,10,10,5,3,5,3,0,1,1,1,0,0,0.0,0,578330.002499999940000,5945826.374300000300000,10.185230178999999,53.655322333000001,,10.185,53.655
98547,98548,2,4,8,421,2016,10,11,6,2,3,6,0,0,1,0,0,0,0.0,0,568741.929800000040000,5936986.649400000500000,10.038227681000000,53.577227612000001,,10.038,53.577
98550,98551,2,5,7,515,2016,9,17,6,3,5,3,0,0,1,1,0,0,0.0,0,571689.705700000050000,5941194.840499999900000,10.083707631999999,53.614651690999999,,10.084,53.615
98552,98553,2,4,6,415,2016,10,20,5,2,6,4,2,0,1,0,1,0,0.0,0,567969.369399999970000,5936163.098700000000000,10.026382293999999,53.569926942999999,,10.026,53.57
98554,98555,2,3,1,306,2016,10,11,4,3,5,2,0,0,1,1,0,0,0.0,0,563645.641399999960000,5936537.458999999800000,9.961177887000000,53.573833743999998,,9.961,53.574
98555,98556,2,5,9,517,2016,9,10,6,3,0,7,0,1,1,0,0,0,0.0,1,572915.387699999960000,5944044.543800000100000,10.102899702000000,53.640092265000000,,10.103,53.64
98562,98563,2,4,10,426,2016,10,15,3,3,4,2,0,0,1,1,0,0,0.0,0,569900.635600000040000,5938580.078700000400000,10.056081626999999,53.591394655999999,,10.056,53.591
98563,98564,2,5,7,515,2016,10,18,3,3,5,3,0,0,1,1,0,0,0.0,0,570162.824400000040000,5938918.898799999600000,10.060118340000001,53.594404605999998,,10.06,53.594
98574,98575,2,4,13,432,2016,10,17,3,3,5,3,0,0,1,1,0,0,0.0,0,566491.648500000010000,5945911.355499999600000,10.006152450000000,53.657725004000000,,10.006,53.658
98575,98576,2,5,18,526,2016,10,16,2,3,3,6,0,0,1,0,0,0,0.0,0,576286.819699999990000,5940041.854700000000000,10.152903264000001,53.603640853999998,,10.153,53.604
98579,98580,2,5,17,525,2016,10,16,7,2,5,3,0,0,1,1,0,0,0.0,0,576693.758900000020000,5944816.436300000200000,10.160228210000000,53.646488902999998,,10.16,53.646
98583,98584,2,5,6,514,2016,10,7,5,3,3,6,0,0,1,1,0,0,0.0,0,573347.266999999990000,5940664.126199999800000,10.108634340000000,53.609652785999998,,10.109,53.61
98584,98585,2,4,9,425,2016,10,18,4,3,5,7,2,0,1,0,0,0,0.0,0,570392.258099999980000,5938160.159000000000000,10.063413062000000,53.587555064999997,,10.063,53.588
98587,98588,2,2,9,221,2016,10,17,3,3,5,3,0,0,1,1,0,0,0.0,0,556072.173100000010000,5936380.115399999500000,9.846789598000001,53.573283791000001,,9.847,53.573
98590,98591,2,6,5,606,2016,10,16,6,2,2,2,0,0,1,1,0,0,0.0,0,581467.407699999980000,5922494.655700000000000,10.226612370000000,53.445172028000002,,10.227,53.445
98592,98593,2,4,5,413,2016,9,16,6,3,3,6,0,0,1,1,0,0,0.0,0,566861.594300000000000,5937096.717400000400000,10.009856963000001,53.578459864999999,,10.01,53.578
98593,98594,2,3,7,319,2016,10,13,7,3,5,2,0,0,1,1,0,0,0.0,0,559399.314499999980000,5942194.250199999700000,9.898136523000000,53.625171682000001,,9.898,53.625
98597,98598,2,4,3,406,2016,10,7,4,3,5,3,0,0,1,0,0,0,0.0,1,564641.875099999950000,5940372.525200000000000,9.977015429000000,53.608178543999998,,9.977,53.608
98598,98599,2,4,13,432,2016,10,6,4,3,6,3,2,0,1,0,1,0,0.0,0,567226.951200000010000,5944998.272400000100000,10.017079605999999,53.649425106999999,,10.017,53.649
